"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"Mauritania",64,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,163,69,38,17,69,34,76,159,50,920,0
"Mauritania",64,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,163,69,38,17,69,34,76,159,50,920,0
"Mauritius",37,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,0,0,0,1,0.1,0.1,0,0,0,0,0,0
"Mauritius",37,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,0,2,0,0,0,0,0,84,0,0,0,0,0,0.1,0.1
"Mauritius",37,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,261,764,1634
"Mauritius",37,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,93,50,42
"Mauritius",37,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,72,74,52,83,53,56,55,61,62,87,79,63,96,115,95,103,70,76,38
"Mauritius",37,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,0,2,0,0,0,0,0,84,0,0,0,0,0,0.1,0.1
"Mauritius",37,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,3,13,354,814,1676
"Mauritius",37,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,72,74,52,83,53,56,55,61,62,87,79,63,96,115,95,103,70,76,38
"Mauritius",37,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,0,0,0,1,0.1,0.1,0,0,0,0,0,0
"Mexico",135,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,898,0,1448,1326,1444,1324,971,1455,1146,1436,1704,1615,1329,1876,1184,1769,1866
"Mexico",135,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,0.1,0,0,13,42,7,15
"Mexico",135,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,211,19,2,13,94,141,0,104,63,17,0.1,16,13,28,931,548,1266,150,744,991,4341,842,997,463,9099,4339,40385,15727,8756,29182
"Mexico",135,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1909,2861,1144,977,629,500,500,371,301,399,346,615,344,614,764,1572,1033,580,734,532,652,515
"Mexico",135,"Ornamental fish nei","ornamentals",1,1,0,0,1,0,43,5,1,6,13,7,4,16,0.1,13,10,22,1,1,4,69,22,20,73,24,66,30,47,79,58,44,63,115,148,109
"Mexico",135,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,1549,2644,3866,1128,1210,1200,1215,300,1269,642,1063,699,637,531,125,647,301,160,247,288,562
"Mexico",135,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,211,19,2,13,94,141,0,104,63,17,0.1,16,13,28,931,548,1266,150,744,991,4341,844,1005,463.1,9099,4339,40398,15769,8763,29197
"Mexico",135,"Z_TOTAL","ornamentals",1,1,0,0,1,0,43,5,1,6,13,7,4,16,0.1,13,10,22,1,1,4,69,22,20,73,24,66,30,47,79,58,44,63,115,148,109
"Mexico",135,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,1549,2644,3866,1400,2108,1200,2663,1626,2713,1966,2034,2154,1783,1967,1829,2262,1630,2036,1431,2057,2428
"Mexico",135,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1909,2861,1144,977,629,500,500,371,301,399,346,615,344,614,764,1572,1033,580,734,532,652,515
"Micronesia",9,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,173,44,0,137,44,8,39,79,66,24,48,116,109
"Micronesia",9,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,0,0,0,19,13,33,18,10,3,2,27,21,4,0,0,5,10,13,137
"Micronesia",9,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,173,44,0,137,44,8,39,79,66,24,48,116,109
"Micronesia",9,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,0,0,0,19,13,33,18,10,3,2,27,21,4,0,0,5,10,13,137
"Montenegro",186,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,174,25,147,0,74,0,25,0,0,0,0,0,0,0,0
"Montenegro",186,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,0,140,0,254,211,0,0,0,0,3,0
"Montenegro",186,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,12,9,0,0,0,0,0,0
"Montenegro",186,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,174,25,147,0,74,0,25,0,0,0,0,0,0,0,0
"Montenegro",186,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,12,9,0,0,0,0,0,0
"Montenegro",186,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,0,140,0,254,211,0,0,0,0,3,0
"Morocco",62,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15625,17840,19110,17805,17010,18709,20108,18227,18029,18437,19854,19520,22793,26873,22547,20202,22675,22516
"Morocco",62,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625,559,259,204,282,462,599,658,1747,567,9,0,0,0,0,0,0,0
"Morocco",62,"Fish body oils, nei","fish_oil",1356,2094,2391,2462,1153,2878,218,2459,1334,2,922,455,154,152,1128,1075,705,175,206,4074,1755,3290,2039,1264,2499,10497,6351,11640,18415,15296,16900,21516,36897,28904,38987,28391
"Morocco",62,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566,759,4698,2280,808,338
"Morocco",62,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,866,456,155,282,517,480,599,677
"Morocco",62,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,0,29,1,1,8,0,0,0,0,0,0,1,0,0,0,0
"Morocco",62,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,6475,7090,7629,7966,9244,1510,0,0,0
"Morocco",62,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,1304,1397,3136,2888,3816,4980,5240,5031,4768,6264,7103,13706,18607,11795,8849,8492,9429,6679
"Morocco",62,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625,559,259,204,282,462,599,658,1747,567,9,0,0,0,0,0,0,0
"Morocco",62,"Z_TOTAL","fish_oil",1356,2094,2391,2462,1153,2878,218,2459,1334,2,922,455,154,152,1128,1075,705,175,206,4074,1755,3290,2039,1264,2499,10497,6351,11640,18415,15296,17466,22275,41595,31184,39795,28729
"Morocco",62,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,6475,7090,7629,7966,9244,1510,0,0,0
"Morocco",62,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,16929,19237,22246,20693,20826,23689,25348,23258,22797,24701,26957,33226,41400,38668,31396,28694,32104,29195
"Morocco",62,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,866,456,155,282,517,480,599,677
"Morocco",62,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,0,29,1,1,8,0,0,0,0,0,0,1,0,0,0,0
"Mozambique",41,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,134,129,145,247,184,20,361,49,63,71,60,83,131,142,86,56
"Mozambique",41,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0.1,2,0,0,0
"Mozambique",41,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0.1,2,0,0,0
"Mozambique",41,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,134,129,145,247,184,20,361,49,63,71,60,83,131,142,86,56
"Myanmar",205,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,0,0,242,222,211,193
"Myanmar",205,"Trochus shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,124,0,187,262,132
"Myanmar",205,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,0,0,242,222,211,193
"Myanmar",205,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,124,0,187,262,132
"Namibia",101,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620,994,0,4103,5735,781,448,622,1194,521,1109,465,747,15,1400,278,147,1760
"Namibia",101,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,40,130,1109,860,3,33,18,1520,1240,685,1106,1640
"Namibia",101,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,52,26,7,13,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,1,0.1
"Namibia",101,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0.1,6,0.1,0.1,0.1,0,0,0,0,0
"Namibia",101,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,7,19,117,107,0,0,0.1,0,0,0
"Namibia",101,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,3546,914,477,429,169,26,56,178,73,73,194,898,215,161
"Namibia",101,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620,994,0,4103.1,5735.1,781,488,752,2303,1381,1112,498,765,1535,2640,963,1253,3400
"Namibia",101,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,7,19,117,107,0,0,0.1,0,0,0
"Namibia",101,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,3546,914,477,429,169,26,56,178,73,73,194,898,215,161
"Namibia",101,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,52,26,7,13,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,1,0.1
"Namibia",101,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0.1,6,0.1,0.1,0.1,0,0,0,0,0
"Netherlands",177,"Agar agar nei","seaweeds",9,13,9,7,46,29,7,32,61,3,82,30,99,56,0,0,0,0,160,309,438,234,260,484,503,423,438,840,763,1200,997,1408,1516,1394,1513,2048
"Netherlands",177,"Fish body oils, nei","fish_oil",5552,4518,4544,3466,6296,5108,5729,5081,7282,5658,6771,5885,7790,6142,5826,5378,5326,10611,15729,16684,12791,15233,13175,8353,7469,9170,17590,18842,26132,21622,32107,26759,58689,60217,60426,65821
"Netherlands",177,"Fish liver oils, nei","fish_oil",NA,361,562,836,1120,849,1220,991,1988,1410,1963,5108,4515,5124,4664,3319,2939,1591,1252,3478,4029,4095,4285,4220,2857,2636,5057,7064,7292,7396,7175,13427,18755,14307,15112,10921
"Netherlands",177,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,88,26,17,94,14,22,104,174,63,55,50,26,37,60,0,75
"Netherlands",177,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963,928,1061,366,466,1296,1643,1757,970,2235,1052,647,930,2338,1891,1502,2205,2123,1734,3281,5333,3459
"Netherlands",177,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,61,57,26,144,38,8,29,37,55,57,55,71,45,177,73,75,16,18,19,8,0.1
"Netherlands",177,"Natural sponges raw","sponges",20,6,1,1,7,39,84,29,139,53,119,80,138,104,0,0,0,0,0,1,0.1,1,1,2,1,1,3,2,6,4,4,55,1,3,3,4
"Netherlands",177,"Ornamental fish nei","ornamentals",NA,1180,1515,1932,1932,1723,2034,2012,2066,2435,3876,4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,987,1785,2123,2133,278,164,81,100,82,133,123,57,63,78,705,1358,2538,3449,4893,5863,5294,4801,6907
"Netherlands",177,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,99,37,66,89,368,188,1110,1022,1380,2245,2475,3359,3287,5991,6409,9718,10253,7431,9298,8512,6979,8553,9473
"Netherlands",177,"Shells nei","shells",1014,1161,1057,1257,1052,772,760,793,703,900,1129,1350,1658,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Z_TOTAL","fish_oil",5552,4879,5106,4302,7416,5957,6949,6072,9270,7068,8734,10993,12305,11266,10490,8697,8265,12202,16981,20186,16908,19354,17477,12667,10340,11828,22751,26080,33487,29073,39332,40212,77481,74584,75538,76817
"Netherlands",177,"Z_TOTAL","ornamentals",NA,1180,1515,1932,1932,1723,2034,2012,2066,2435,3876,4958,538,987,1785,2123,2133,278,164,81,100,82,133,123,57,63,78,705,1358,2538,3449,4893,5863,5294,4801,6907
"Netherlands",177,"Z_TOTAL","seaweeds",9,13,9,7,46,29,7,32,61,3,82,30,298,155,37,66,89,368,348,1419,1460,1614,2505,2959,3862,3710,6429,7249,10481,11453,8428,10706,10028,8373,10066,11521
"Netherlands",177,"Z_TOTAL","shells",1014,1161,1057,1257,1052,772,760,793,703,900,1129,1350,1658,1445,963,928,1061,366,466,1296,1643,1757,970,2235,1052,647,930,2338,1891,1502,2205,2123,1734,3281,5333,3459
"Netherlands",177,"Z_TOTAL","sponges",20,6,1,1,7,39,84,29,139,53,119,80,138,104,52,61,57,26,144,39,8.1,30,38,57,58,56,74,47,183,77,79,71,19,22,11,4.1
"New Caledonia",5,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.1,4,0.1,5,0.1,0.1,0,0,0.1,0.1
"New Caledonia",5,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0.1,0,0.1,0.1,0,0,0,0
"New Caledonia",5,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,23,0,45,62,0,0,0,0,0,0,0,0,0,131,111,20,96,112,87,105,120,106,101,113,141,132,182,124
"New Caledonia",5,"Trochus shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,333,538,238,361,484,694,1129,1097,1124,1496,1205,712
"New Caledonia",5,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,23,0,45,62,0,0,0,0,0,0,0,0,0,131,111,20,96,112,87,105,120,106,101,113,141,132,182,124
"New Caledonia",5,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,333,542,238.1,365,484.1,699,1129.1,1097.1,1124,1496,1205.1,712.1
"New Caledonia",5,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0.1,0,0.1,0.1,0,0,0,0
"New Zealand",162,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652,563,114,159,212,129,109,143,218,194,305,106,184,9,277,179,161,392
"New Zealand",162,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,25,121,215,51,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand",162,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860,1152,911,681,958,547,440,644,330,497,429,413,899,883,1894,1868,1563,2141,1568,1202,1882,1358
"New Zealand",162,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,708,912,611,392,390,764,749,564,683,500,931,1430,2093,1590,1432,1924,1479,1749,1627,1781,1916,1574,1930,2045,4041,2493,3236,4019
"New Zealand",162,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,171,121,88,144,58,0,0,0,74,208,157,140,63,279,581,1076,957,1210,1437,1801,2186,2132,1876,2015
"New Zealand",162,"Hizikia fusiforme (brown algae)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,24,0.1,36,0,0,0
"New Zealand",162,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,5,0,2,0.1,0,0,7,2,1,1,0,0,0,0,0
"New Zealand",162,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,1,4,0,3,3,1,0.1,12,1,0,0,6,20,276,50,118,69,54,0,0,0
"New Zealand",162,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,49,152,52,7,14,6,30,25,57,7,84,3,16,62,50,136,939,393,459,1456,1099
"New Zealand",162,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860,1152,911,681,958,547,440,644,330,497,429,413,899,883,1894,1868,1563,2141,1568,1202,1882,1358
"New Zealand",162,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,708,912,611,586,561,885,859,733,862,715,982,1598,2167,1798,1589,2064,1542,2028,2208,2857,2873,2784,3367,3846,6227,4625,5112,6034
"New Zealand",162,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,1,4,0,3,3,1,0.1,12,1,0,0,6,20,276,50,118,69,54,0,0,0
"New Zealand",162,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,49,152,52,659,577,120,189,237,186,116,227,221,210,367,156.1,344,948.1,706,638,1617,1491
"New Zealand",162,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,5,0,2,0.1,0,0,7,2,1,1,0,0,0,0,0
"Nicaragua",131,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,32,28,95,0.1,4,33,34
"Nicaragua",131,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,14,4,3,5,9,1,4,3,0,0,12,0,23,35,24,0,10,19
"Nicaragua",131,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,32,28,95,0.1,4,33,34
"Nicaragua",131,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,14,4,3,5,9,1,4,3,0,0,12,0,23,35,24,0,10,19
"Nigeria",196,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,530,1207,1882,71,1264,434,580,800,1031,1100,1200,1866,1213,0,0,0,0,105,0
"Nigeria",196,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,530,1207,1882,71,1264,434,580,800,1031,1100,1200,1866,1213,0,0,0,0,105,0
"North Korea",21,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,5,9,6,10,0,0,0,0,0,5,1
"North Korea",21,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,0,0,0,0,0,0,0,5,9,9,9,17,42,39,132,66,57,36,46,44,84
"North Korea",21,"Hizikia fusiforme (brown algae)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,4,6,0,0,0,0,0,0,0
"North Korea",21,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,4,7,0,0,0,0,0
"North Korea",21,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,396,775,478,270,465,502,887,1290,1343,245,29,72,33,16
"North Korea",21,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,0,0,0,0,0,0,0,5,9,9,9,17,42,39,132,66,57,36,46,44,84
"North Korea",21,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645,400,775,478,280,487,512,903,1290,1343,245,29,72,38,17
"North Korea",21,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,4,7,0,0,0,0,0
